paper_id,row_idx,year,team_size,members,member_ids_or_names,n_skills,skills,skill_weights,skills_with_weights,missing_weight_skills
2994996101,99206,2020,3,2312160964_eli_de_poorter|2108912406_wout_joseph|1986597048_luc_martens,8564|9844|11180,12,artificial_intelligence|pattern_recognition|computer_vision|engineering|deep_learning|cross-validation|mobile_device|convolutional_neural_network|sampling_(signal_processing)|accelerometer|activity_detection|pony,0.00000|0.43729|0.42357|0.27999|0.51621|0.49975|0.40999|0.49648|0.43204|0.46498|0.00000|0.43470,artificial_intelligence:0.00000|pattern_recognition:0.43729|computer_vision:0.42357|engineering:0.27999|deep_learning:0.51621|cross-validation:0.49975|mobile_device:0.40999|convolutional_neural_network:0.49648|sampling_(signal_processing):0.43204|accelerometer:0.46498|activity_detection:0.00000|pony:0.43470,
2995025901,99207,2020,3,316105680_hynek_hermansky|2255063064_shinji_watanabe|1988701769_takaaki_hori,1070|4298|5038,10,computer_science|robustness_(computer_science)|speech_recognition|connectionism|decoding_methods|word_error_rate|end-to-end_principle|test_set|encoder|microphone,0.41560|0.45597|0.44135|0.41473|0.46007|0.49197|0.42359|0.45858|0.45480|0.41628,computer_science:0.41560|robustness_(computer_science):0.45597|speech_recognition:0.44135|connectionism:0.41473|decoding_methods:0.46007|word_error_rate:0.49197|end-to-end_principle:0.42359|test_set:0.45858|encoder:0.45480|microphone:0.41628,
2995336301,99208,2020,3,2095866887_xiaohu_you|2302688882_chuan_zhang|2106907158_zaichen_zhang,6004|9622|13785,12,computer_science|artificial_intelligence|message_passing|electronic_engineering|computer_engineering|communication_channel|robustness_(computer_science)|deep_learning|artificial_neural_network|hardware_architecture|mimo|belief_propagation,0.44137|0.00000|0.55239|0.46558|0.46846|0.48257|0.52389|0.51493|0.50486|0.53296|0.55583|0.51955,computer_science:0.44137|artificial_intelligence:0.00000|message_passing:0.55239|electronic_engineering:0.46558|computer_engineering:0.46846|communication_channel:0.48257|robustness_(computer_science):0.52389|deep_learning:0.51493|artificial_neural_network:0.50486|hardware_architecture:0.53296|mimo:0.55583|belief_propagation:0.51955,
2995454814,99209,2020,3,494248588_yves_le_traon|2157836386_koushik_sen|2170031156_mike_papadakis,4475|5255|12659,7,computer_science|data_mining|sampling_(statistics)|test_case|prioritization|mutation_testing|mutant,0.40232|0.42011|0.42549|0.46827|0.00000|0.47272|0.42497,computer_science:0.40232|data_mining:0.42011|sampling_(statistics):0.42549|test_case:0.46827|prioritization:0.00000|mutation_testing:0.47272|mutant:0.42497,
2995493473,99210,2020,4,336473884_peter_eades|2131290400_henk_meijer|2120045270_emilio_di_giacomo|282852810_fabrizio_montecchiani,279|956|4464|11806,12,combinatorics|discrete_mathematics|mathematics|graph|connected_component|topology|planar|vertex_(geometry)|topological_graph|planar_embedding|spanning_subgraph|edge_density,0.46842|0.46600|0.39234|0.00000|0.56319|0.44231|0.45441|0.54749|0.59223|0.00000|0.00000|0.00000,combinatorics:0.46842|discrete_mathematics:0.46600|mathematics:0.39234|graph:0.00000|connected_component:0.56319|topology:0.44231|planar:0.45441|vertex_(geometry):0.54749|topological_graph:0.59223|planar_embedding:0.00000|spanning_subgraph:0.00000|edge_density:0.00000,
2995659391,99211,2020,5,2168417342_hai_jin|2156309545_hanhua_chen|2133707332_xiuzhen_cheng|2158095242_dongxiao_yu|2134009954_jiguo_yu,3003|5355|9449|12871|12927,4,computer_science|distributed_computing|graph|parallel_computing,0.45489|0.46227|0.00000|0.47469,computer_science:0.45489|distributed_computing:0.46227|graph:0.00000|parallel_computing:0.47469,
2995680100,99212,2020,3,2159071428_xinghuo_yu|2097525001_jinde_cao|2128158335_guanghui_wen,4744|7066|12598,11,mathematics|bounded_function|mathematical_optimization|distributed_algorithm|linear_equation|convergence_(routing)|initialization|applied_mathematics|finite_time|settling_time|nonlinear_algorithms,0.42002|0.49836|0.46408|0.53810|0.50223|0.49637|0.56010|0.47404|0.00000|0.48935|0.00000,mathematics:0.42002|bounded_function:0.49836|mathematical_optimization:0.46408|distributed_algorithm:0.53810|linear_equation:0.50223|convergence_(routing):0.49637|initialization:0.56010|applied_mathematics:0.47404|finite_time:0.00000|settling_time:0.48935|nonlinear_algorithms:0.00000,
2996400411,99213,2020,3,231645210_roberto_giacobazzi|2147391338_roberto_bruni|2133253165_dusko_pavlovic,502|2265|5583,11,computer_science|equivalence_(measure_theory)|theoretical_computer_science|if_and_only_if|algebra|program_analysis|abstract_interpretation|special_case|turing_completeness|obfuscation_(software)|extensionality,0.42418|0.52675|0.43932|0.46373|0.44809|0.47767|0.53284|0.48112|0.48119|0.44969|0.56291,computer_science:0.42418|equivalence_(measure_theory):0.52675|theoretical_computer_science:0.43932|if_and_only_if:0.46373|algebra:0.44809|program_analysis:0.47767|abstract_interpretation:0.53284|special_case:0.48112|turing_completeness:0.48119|obfuscation_(software):0.44969|extensionality:0.56291,
2996616347,99214,2020,3,2171177052_david_camacho|2242896051_xin-she_yang|1808118079_javier_del_ser,4760|12349|14089,9,mathematics|artificial_intelligence|machine_learning|operator_(computer_programming)|computation|ranking|heuristics|metaheuristic|randomized_search,0.38165|0.00000|0.47247|0.42756|0.42380|0.52060|0.65274|0.56784|0.00000,mathematics:0.38165|artificial_intelligence:0.00000|machine_learning:0.47247|operator_(computer_programming):0.42756|computation:0.42380|ranking:0.52060|heuristics:0.65274|metaheuristic:0.56784|randomized_search:0.00000,
2996647257,99215,2020,3,2643891464_guihai_chen|2121207983_chen_tian|2155983813_wanchun_dou,3530|9696|9793,10,computer_science|distributed_computing|scheduling_(computing)|distributed_database|throughput|network_packet|latency_(engineering)|network_congestion|data_loss|distributed_data_store,0.45366|0.47054|0.51502|0.49359|0.53340|0.51643|0.50826|0.54301|0.51299|0.50203,computer_science:0.45366|distributed_computing:0.47054|scheduling_(computing):0.51502|distributed_database:0.49359|throughput:0.53340|network_packet:0.51643|latency_(engineering):0.50826|network_congestion:0.54301|data_loss:0.51299|distributed_data_store:0.50203,
2996696953,99216,2020,3,2250777962_marlon_dumas|2136272530_marcello_la_rosa|2009199138_fabrizio_maria_maggi,3504|8420|11681,10,computer_science|data_mining|notation|usable|process_modeling|cluster_analysis|enterprise_information_system|business_process_modeling|business_process_model_and_notation|business_process_discovery,0.46725|0.47038|0.47588|0.46858|0.56751|0.52896|0.51703|0.60614|0.59507|0.67977,computer_science:0.46725|data_mining:0.47038|notation:0.47588|usable:0.46858|process_modeling:0.56751|cluster_analysis:0.52896|enterprise_information_system:0.51703|business_process_modeling:0.60614|business_process_model_and_notation:0.59507|business_process_discovery:0.67977,
2996714391,99217,2020,3,2129619966_aarti_gupta|2119684617_ratul_mahajan|2161850330_david_walker,4201|4631|5126,11,computer_science|theoretical_computer_science|distributed_computing|abstract_interpretation|scaling|reachability|suite|network_simulation|service_provider|routing_protocol|border_gateway_protocol,0.46860|0.46458|0.47806|0.50639|0.40103|0.49884|0.44295|0.56975|0.48908|0.58032|0.57512,computer_science:0.46860|theoretical_computer_science:0.46458|distributed_computing:0.47806|abstract_interpretation:0.50639|scaling:0.40103|reachability:0.49884|suite:0.44295|network_simulation:0.56975|service_provider:0.48908|routing_protocol:0.58032|border_gateway_protocol:0.57512,
2996765912,99218,2020,3,36717893_george_k._karagiannidis|1985766248_paschalis_c._sofotasios|2277481822_sami_muhaidat,8076|12929|13211,4,computer_science|resource_allocation|computer_network|backhaul_(telecommunications),0.41939|0.61089|0.45539|0.59353,computer_science:0.41939|resource_allocation:0.61089|computer_network:0.45539|backhaul_(telecommunications):0.59353,
2996812664,99219,2020,3,1245985325_daisuke_deguchi|2063301822_ichiro_ide|2126729773_hiroshi_murase,5996|6054|6213,6,mathematics|artificial_intelligence|theoretical_computer_science|machine_learning|segmentation|pedestrian,0.38206|0.00000|0.44990|0.45692|0.52503|0.43289,mathematics:0.38206|artificial_intelligence:0.00000|theoretical_computer_science:0.44990|machine_learning:0.45692|segmentation:0.52503|pedestrian:0.43289,
2996871726,99220,2020,3,2157200871_paolo_rosso|2162966668_monojit_choudhury|2121266603_sivaji_bandyopadhyay,5141|8121|10084,10,computer_science|world_wide_web|the_internet|scripting_language|spelling|mobile_broadband|cultural_diversity|latin_script|code-mixing|vernacular,0.43459|0.46986|0.53960|0.50767|0.46693|0.46906|0.47352|0.52659|0.46789|0.46208,computer_science:0.43459|world_wide_web:0.46986|the_internet:0.53960|scripting_language:0.50767|spelling:0.46693|mobile_broadband:0.46906|cultural_diversity:0.47352|latin_script:0.52659|code-mixing:0.46789|vernacular:0.46208,
2997060057,99221,2020,3,737083156_rajkumar_buyya|369694639_satish_narayana_srirama|1271724398_shanika_karunasekera,3115|7433|8912,11,computer_science|distributed_computing|scheduling_(computing)|real-time_computing|dynamic_priority_scheduling|cost_efficiency|job_scheduler|virtual_machine|cloud_computing|big_data|spark_(mathematics),0.45651|0.46642|0.54630|0.45529|0.61619|0.53574|0.59750|0.48414|0.54390|0.49591|0.51061,computer_science:0.45651|distributed_computing:0.46642|scheduling_(computing):0.54630|real-time_computing:0.45529|dynamic_priority_scheduling:0.61619|cost_efficiency:0.53574|job_scheduler:0.59750|virtual_machine:0.48414|cloud_computing:0.54390|big_data:0.49591|spark_(mathematics):0.51061,
2997089994,99222,2020,3,296576950_leonard_barolli|2251207388_makoto_ikeda|2156040166_keita_matsuo,3757|3758|9337,10,computer_science|fuzzy_logic|real-time_computing|software_deployment|the_internet|automation|testbed|automotive_industry|situation_awareness|edge_computing,0.44045|0.46818|0.45682|0.46918|0.48714|0.46581|0.49272|0.47584|0.51218|0.52112,computer_science:0.44045|fuzzy_logic:0.46818|real-time_computing:0.45682|software_deployment:0.46918|the_internet:0.48714|automation:0.46581|testbed:0.49272|automotive_industry:0.47584|situation_awareness:0.51218|edge_computing:0.52112,
2997114037,99223,2020,3,2643891464_guihai_chen|2121207983_chen_tian|2155216412_haipeng_dai,3530|9696|12521,10,computer_science|computer_network|approximation_algorithm|software_deployment|throughput|server|multi-core_processor|cellular_network|radio_access_network|software-defined_networking,0.45213|0.47451|0.49753|0.49825|0.50014|0.52128|0.51738|0.52179|0.54264|0.54443,computer_science:0.45213|computer_network:0.47451|approximation_algorithm:0.49753|software_deployment:0.49825|throughput:0.50014|server:0.52128|multi-core_processor:0.51738|cellular_network:0.52179|radio_access_network:0.54264|software-defined_networking:0.54443,
2997240345,99224,2020,3,2166558591_licheng_jiao|2144442131_biao_hou|2146699064_shuyuan_yang,6666|7619|12894,12,mathematics|artificial_intelligence|pixel|pattern_recognition|image_resolution|robustness_(computer_science)|remote_sensing|deep_learning|network_model|contextual_image_classification|multispectral_image|panchromatic_film,0.34692|0.00000|0.50218|0.46934|0.48993|0.49530|0.42948|0.49066|0.47314|0.55832|0.53327|0.48292,mathematics:0.34692|artificial_intelligence:0.00000|pixel:0.50218|pattern_recognition:0.46934|image_resolution:0.48993|robustness_(computer_science):0.49530|remote_sensing:0.42948|deep_learning:0.49066|network_model:0.47314|contextual_image_classification:0.55832|multispectral_image:0.53327|panchromatic_film:0.48292,
2997275343,99225,2020,3,2003392427_hiroki_matsutani|2083957104_michihiro_koibuchi|2149171869_hideharu_amano,6653|6654|6655,6,computer_science|artificial_intelligence|theoretical_computer_science|computer_vision|supercomputer|deadlock_free,0.44784|0.00000|0.45298|0.42897|0.47027|0.00000,computer_science:0.44784|artificial_intelligence:0.00000|theoretical_computer_science:0.45298|computer_vision:0.42897|supercomputer:0.47027|deadlock_free:0.00000,
2997287338,99226,2020,3,1903060929_david_peleg|2278892267_amotz_bar-noy|120360021_dror_rawitz,164|196|8550,8,combinatorics|discrete_mathematics|mathematics|graph|vertex_(geometry)|degree_(graph_theory)|realizability|graph_realization_problem,0.47321|0.47372|0.41068|0.00000|0.50182|0.59176|0.47133|0.58106,combinatorics:0.47321|discrete_mathematics:0.47372|mathematics:0.41068|graph:0.00000|vertex_(geometry):0.50182|degree_(graph_theory):0.59176|realizability:0.47133|graph_realization_problem:0.58106,
2997442262,99227,2020,4,2131215675_keqin_li|2150881929_jiahai_yang|2251040362_zhiliang_wang|2138989563_xia_yin,1862|3213|6477|6478,12,computer_science|data_mining|artificial_intelligence|distributed_computing|adaptability|deep_learning|data_set|ensemble_learning|network_security|anomaly_detection|complex_network|autoencoder,0.45232|0.47717|0.00000|0.45083|0.42982|0.53599|0.47588|0.59620|0.57213|0.62322|0.48421|0.62593,computer_science:0.45232|data_mining:0.47717|artificial_intelligence:0.00000|distributed_computing:0.45083|adaptability:0.42982|deep_learning:0.53599|data_set:0.47588|ensemble_learning:0.59620|network_security:0.57213|anomaly_detection:0.62322|complex_network:0.48421|autoencoder:0.62593,
2997459069,99228,2020,3,2131084071_david_dagan_feng|2153170226_yanning_zhang|2172294716_xiaopeng_zhang,3196|7418|11583,5,computer_science|distributed_computing|statistical_physics|particle_system|smoothed-particle_hydrodynamics,0.37842|0.39310|0.42665|0.49202|0.53730,computer_science:0.37842|distributed_computing:0.39310|statistical_physics:0.42665|particle_system:0.49202|smoothed-particle_hydrodynamics:0.53730,
2997466457,99229,2020,4,2128973172_jianping_pan|2103197331_lin_cai|2342910380_alexey_vinel|2168251772_jianping_he,3731|5467|10244|12114,10,computer_science|random_access|resource_allocation|computer_network|resource_management|network_performance|the_internet|internet_access|network_congestion|service_guarantee,0.44012|0.50354|0.53760|0.47296|0.52728|0.53220|0.53375|0.56291|0.52902|0.51884,computer_science:0.44012|random_access:0.50354|resource_allocation:0.53760|computer_network:0.47296|resource_management:0.52728|network_performance:0.53220|the_internet:0.53375|internet_access:0.56291|network_congestion:0.52902|service_guarantee:0.51884,
2997575080,99230,2020,3,2169001842_guangming_shi|2134010418_shiqi_wang|2146928521_leida_li,10552|11079|12291,8,mathematics|operator_(computer_programming)|statistics|rendering_(computer_graphics)|image_quality|video_quality|view_synthesis|random_forest,0.37933|0.42113|0.40406|0.54329|0.56622|0.52953|0.57105|0.48934,mathematics:0.37933|operator_(computer_programming):0.42113|statistics:0.40406|rendering_(computer_graphics):0.54329|image_quality:0.56622|video_quality:0.52953|view_synthesis:0.57105|random_forest:0.48934,
2997593252,99231,2020,3,2135302507_guangwen_yang|2065019757_depei_qian|2156865375_zhongzhi_luan,5212|9986|9987,11,computer_science|distributed_computing|parallel_computing|implementation|scaling|supercomputer|speedup|scalability|vectorization_(mathematics)|midpoint|sunway_taihulight,0.44029|0.45465|0.47208|0.41544|0.38439|0.55898|0.53367|0.49978|0.48534|0.40515|0.62392,computer_science:0.44029|distributed_computing:0.45465|parallel_computing:0.47208|implementation:0.41544|scaling:0.38439|supercomputer:0.55898|speedup:0.53367|scalability:0.49978|vectorization_(mathematics):0.48534|midpoint:0.40515|sunway_taihulight:0.62392,
2997601075,99232,2020,3,1967112938_saket_saurabh|1813900683_daniel_lokshtanov|317089815_fahad_panolan,7642|8566|12699,4,combinatorics|discrete_mathematics|computer_science|feedback_vertex_set,0.46008|0.46512|0.41427|0.70874,combinatorics:0.46008|discrete_mathematics:0.46512|computer_science:0.41427|feedback_vertex_set:0.70874,
2997662139,99233,2020,3,2146273806_min-yen_kan|2129930771_richang_hong|2155461083_xiangnan_he,4426|8592|11291,8,computer_science|information_retrieval|converse|conversation|ask_price|recommender_system|interaction_framework|action_stage,0.45892|0.47254|0.47423|0.54286|0.46558|0.58056|0.00000|0.00000,computer_science:0.45892|information_retrieval:0.47254|converse:0.47423|conversation:0.54286|ask_price:0.46558|recommender_system:0.58056|interaction_framework:0.00000|action_stage:0.00000,
2997683937,99234,2020,4,2076586244_branka_vucetic|2124065544_yonghui_li|2462088444_dusit_niyato|2714073915_ming_ding,4792|7101|7993|10655,11,mathematics|mathematical_optimization|computer_architecture|architecture|signal_processing|perception|agile_software_development|technology_development|spectrum_management|vision|current_spectrum,0.35606|0.42871|0.46475|0.45028|0.46585|0.43248|0.49589|0.00000|0.63372|0.40949|0.00000,mathematics:0.35606|mathematical_optimization:0.42871|computer_architecture:0.46475|architecture:0.45028|signal_processing:0.46585|perception:0.43248|agile_software_development:0.49589|technology_development:0.00000|spectrum_management:0.63372|vision:0.40949|current_spectrum:0.00000,
2997716981,99235,2020,3,1967112938_saket_saurabh|1813900683_daniel_lokshtanov|2671555428_meirav_zehavi,7642|8566|13560,5,combinatorics|discrete_mathematics|computer_science|graph|trade_offs,0.42856|0.43594|0.40934|0.00000|0.00000,combinatorics:0.42856|discrete_mathematics:0.43594|computer_science:0.40934|graph:0.00000|trade_offs:0.00000,
2997745189,99236,2020,3,2589657406_hongzhi_wang|2130201582_jianzhong_li|2607637236_hong_gao,5205|5206|5207,11,computer_science|artificial_intelligence|machine_learning|scalability|result_set|search_engine|synthetic_data|recommender_system|diversification_(marketing_strategy)|big_data|string_data.,0.47655|0.00000|0.47795|0.52638|0.54964|0.45548|0.52335|0.50209|0.45352|0.57925|0.00000,computer_science:0.47655|artificial_intelligence:0.00000|machine_learning:0.47795|scalability:0.52638|result_set:0.54964|search_engine:0.45548|synthetic_data:0.52335|recommender_system:0.50209|diversification_(marketing_strategy):0.45352|big_data:0.57925|string_data.:0.00000,
2997917434,99237,2020,3,2160103853_mingoo_seok|2136734275_hsie-chia_chang|2109267884_meng-fan_chang,8789|9602|12921,7,computer_science|electronic_engineering|electronic_circuit|telecommunications|digital_electronics|solid-state|wireline,0.39875|0.40451|0.41316|0.41603|0.45975|0.00000|0.44911,computer_science:0.39875|electronic_engineering:0.40451|electronic_circuit:0.41316|telecommunications:0.41603|digital_electronics:0.45975|solid-state:0.00000|wireline:0.44911,
2997919341,99238,2020,3,2526008467_min_zhang|2109195263_shaoping_ma|2111097927_yiqun_liu,3941|4326|4327,3,computer_science|information_retrieval|click_model,0.45556|0.46199|0.00000,computer_science:0.45556|information_retrieval:0.46199|click_model:0.00000,
2997967268,99239,2020,3,2115051999_changle_zhou|2129510057_longzhi_yang|2104563149_chih-min_lin,12754|13932|14129,12,mathematics|artificial_intelligence|machine_learning|generative_grammar|implementation|robot|human–computer_interaction|adversarial_system|font|writing_style|movement_planning|calligraphy,0.36404|0.00000|0.45488|0.43614|0.43863|0.48829|0.46154|0.41534|0.48956|0.49608|0.00000|0.52922,mathematics:0.36404|artificial_intelligence:0.00000|machine_learning:0.45488|generative_grammar:0.43614|implementation:0.43863|robot:0.48829|human–computer_interaction:0.46154|adversarial_system:0.41534|font:0.48956|writing_style:0.49608|movement_planning:0.00000|calligraphy:0.52922,
2997993540,99240,2020,3,2003768579_jun-ichi_takada|2108912406_wout_joseph|1986597048_luc_martens,6557|9844|11180,11,computer_science|algorithm|distributed_computing|communication_channel|preprocessor|smoothing|multipath_propagation|mimo|radio_channel|reverberation|power_delay_profile,0.40296|0.44821|0.42453|0.53288|0.44207|0.50722|0.52858|0.60401|0.00000|0.52694|0.58803,computer_science:0.40296|algorithm:0.44821|distributed_computing:0.42453|communication_channel:0.53288|preprocessor:0.44207|smoothing:0.50722|multipath_propagation:0.52858|mimo:0.60401|radio_channel:0.00000|reverberation:0.52694|power_delay_profile:0.58803,
2998000750,99241,2020,3,2129598186_xueqi_cheng|2154124860_yanyan_lan|2581340266_jiafeng_guo,7242|9364|9539,6,computer_science|artificial_intelligence|natural_language_processing|information_retrieval|maximum_likelihood|reading_comprehension,0.43000|0.00000|0.44437|0.43138|0.00000|0.55409,computer_science:0.43000|artificial_intelligence:0.00000|natural_language_processing:0.44437|information_retrieval:0.43138|maximum_likelihood:0.00000|reading_comprehension:0.55409,
2998074030,99242,2020,3,2148973427_ke_tang|2617299861_ling_wang|2118480017_liang_gao,10141|11080|11739,10,mathematics|algorithm|optimization_problem|convergence_(routing)|initialization|genetic_algorithm|metaheuristic|selection_algorithm|inversion_(meteorology)|amplitude_versus_offset,0.38096|0.46444|0.54642|0.47924|0.53413|0.56818|0.56853|0.51675|0.51843|0.48484,mathematics:0.38096|algorithm:0.46444|optimization_problem:0.54642|convergence_(routing):0.47924|initialization:0.53413|genetic_algorithm:0.56818|metaheuristic:0.56853|selection_algorithm:0.51675|inversion_(meteorology):0.51843|amplitude_versus_offset:0.48484,
2998092468,99243,2020,3,2102163052_luxi_yang|2100829531_yongming_huang|2110710021_chunguo_li,9578|9635|10517,11,computer_science|mathematical_optimization|distributed_computing|integer|optimization_problem|minification|cascade|maximization|inner_loop|stochastic_optimization|simultaneous_perturbation_stochastic_approximation,0.43111|0.47783|0.44089|0.44989|0.62722|0.47854|0.41753|0.52095|0.53110|0.60560|0.60616,computer_science:0.43111|mathematical_optimization:0.47783|distributed_computing:0.44089|integer:0.44989|optimization_problem:0.62722|minification:0.47854|cascade:0.41753|maximization:0.52095|inner_loop:0.53110|stochastic_optimization:0.60560|simultaneous_perturbation_stochastic_approximation:0.60616,
2998210727,99244,2020,3,2137000917_avrim_blum|2070867630_tuomas_sandholm|160737525_ariel_d._procaccia,496|2516|8725,9,mathematics|mathematical_optimization|graph|matching_(graph_theory)|special_case|ignorance|stochastic_matching|bliss|stochastic_theory,0.41878|0.46206|0.00000|0.59522|0.51566|0.44486|0.00000|0.45702|0.00000,mathematics:0.41878|mathematical_optimization:0.46206|graph:0.00000|matching_(graph_theory):0.59522|special_case:0.51566|ignorance:0.44486|stochastic_matching:0.00000|bliss:0.45702|stochastic_theory:0.00000,
2998326588,99245,2020,3,2143115300_yu-gang_jiang|2484821979_qi_zhang|2161482855_xuanjing_huang,8330|9303|9305,3,computer_science|information_retrieval|question_answering,0.44706|0.45544|0.69158,computer_science:0.44706|information_retrieval:0.45544|question_answering:0.69158,
2998387261,99246,2020,3,1994611422_zhi-hong_guan|2148851591_jian_huang|2160122770_dongrui_wu,3399|10390|13506,9,discrete_mathematics|mathematics|bounded_function|applied_mathematics|filter_(signal_processing)|recursion_(computer_science)|interval_arithmetic|stability_theory|ellipsoid,0.45082|0.42807|0.57881|0.47042|0.53403|0.48726|0.52835|0.49138|0.51320,discrete_mathematics:0.45082|mathematics:0.42807|bounded_function:0.57881|applied_mathematics:0.47042|filter_(signal_processing):0.53403|recursion_(computer_science):0.48726|interval_arithmetic:0.52835|stability_theory:0.49138|ellipsoid:0.51320,
2998463260,99247,2020,3,2170397409_yusheng_ji|2129548955_xianfu_chen|2160702425_celimuge_wu,8766|10564|13510,7,computer_science|distributed_computing|computer_network|network_performance|routing_protocol|computer_communication_networks|copy_control,0.44612|0.46742|0.47791|0.54269|0.64264|0.00000|0.00000,computer_science:0.44612|distributed_computing:0.46742|computer_network:0.47791|network_performance:0.54269|routing_protocol:0.64264|computer_communication_networks:0.00000|copy_control:0.00000,
2998477227,99248,2020,4,2168614097_mark_sanderson|2526008467_min_zhang|2109195263_shaoping_ma|2111097927_yiqun_liu,1322|3941|4326|4327,3,computer_science|information_retrieval|mobile_search,0.43667|0.46300|0.75838,computer_science:0.43667|information_retrieval:0.46300|mobile_search:0.75838,
2998583497,99249,2020,3,2095866887_xiaohu_you|2302688882_chuan_zhang|2106907158_zaichen_zhang,6004|9622|13785,11,algorithm|speedup|physics|minimum_mean_square_error|quantum_mechanics|quantum_algorithm|quantum_computer|mimo|quantum|quantum_information_science|quantum_state,0.46848|0.52851|0.38706|0.53730|0.41831|0.71224|0.66388|0.54437|0.51290|0.63265|0.61013,algorithm:0.46848|speedup:0.52851|physics:0.38706|minimum_mean_square_error:0.53730|quantum_mechanics:0.41831|quantum_algorithm:0.71224|quantum_computer:0.66388|mimo:0.54437|quantum:0.51290|quantum_information_science:0.63265|quantum_state:0.61013,
2998594010,99250,2020,3,2147225627_alexander_russell|2132327253_cristopher_moore|81359666_aggelos_kiayias,2091|3172|5330,5,combinatorics|discrete_mathematics|computer_science|chain_rule|proof-of-stake,0.43904|0.44553|0.40931|0.52049|0.40434,combinatorics:0.43904|discrete_mathematics:0.44553|computer_science:0.40931|chain_rule:0.52049|proof-of-stake:0.40434,
2998700197,99251,2020,3,2147795187_guodong_zhou|2100532720_qiaoming_zhu|2121809210_shoushan_li,7205|8707|9319,6,computer_science|linguistics|rule-based_machine_translation|artificial_neural_network|document_representation|stance_detection,0.44007|0.44792|0.50629|0.46827|0.00000|0.00000,computer_science:0.44007|linguistics:0.44792|rule-based_machine_translation:0.50629|artificial_neural_network:0.46827|document_representation:0.00000|stance_detection:0.00000,
2998843375,99252,2020,3,2006065444_marc_moonen|198652594_simon_doclo|132733476_toon_van_waterschoot,5044|8285|10041,10,computer_science|speech_recognition|kalman_filter|noise_reduction|deconvolution|beamforming|spatial_filter|microphone|linear_prediction|speech_enhancement,0.38746|0.43674|0.58747|0.53224|0.52049|0.50283|0.52086|0.51132|0.59283|0.56788,computer_science:0.38746|speech_recognition:0.43674|kalman_filter:0.58747|noise_reduction:0.53224|deconvolution:0.52049|beamforming:0.50283|spatial_filter:0.52086|microphone:0.51132|linear_prediction:0.59283|speech_enhancement:0.56788,
2998868602,99253,2020,3,2129038776_rose_qingyang_hu|2160122905_zan_li|2768233042_fuhui_zhou,7744|13610|13875,4,computer_science|computer_network|vehicle_networks|mobile_edge_computing,0.42940|0.45599|0.00000|0.66500,computer_science:0.42940|computer_network:0.45599|vehicle_networks:0.00000|mobile_edge_computing:0.66500,
2998894965,99254,2020,3,2162147167_guanfeng_liu|1994973432_mehmet_a._orgun|2648998853_junping_du,9563|10549|12330,7,computer_science|artificial_intelligence|machine_learning|graph|data_science|data_management|social_network,0.46521|0.00000|0.45446|0.00000|0.47200|0.64854|0.55053,computer_science:0.46521|artificial_intelligence:0.00000|machine_learning:0.45446|graph:0.00000|data_science:0.47200|data_management:0.64854|social_network:0.55053,
2998897772,99255,2020,3,2952230475_giuseppe_liotta|222580069_maurizio_patrignani|2168469989_walter_didimo,926|2687|2723,6,combinatorics|discrete_mathematics|time_complexity|computer_science|graph|planar,0.46386|0.46900|0.48698|0.40185|0.00000|0.46943,combinatorics:0.46386|discrete_mathematics:0.46900|time_complexity:0.48698|computer_science:0.40185|graph:0.00000|planar:0.46943,
2998939484,99256,2020,3,2143584880_ming_zhou|2171151462_furu_wei|2127190231_tiejun_zhao,3068|9125|11384,8,computer_science|speech_recognition|recurrent_neural_network|sentence|artificial_neural_network|automatic_summarization|encoder|document_summarization,0.43978|0.46855|0.53743|0.58050|0.50136|0.66711|0.47984|0.00000,computer_science:0.43978|speech_recognition:0.46855|recurrent_neural_network:0.53743|sentence:0.58050|artificial_neural_network:0.50136|automatic_summarization:0.66711|encoder:0.47984|document_summarization:0.00000,
2999107064,99257,2020,3,2577805141_xin_wang|2421181771_wei_yu|2154119036_xiaojun_yuan,2414|7786|8388,10,computer_science|algorithm|message_passing|communication_channel|performance_improvement|oracle|gaussian|detection_theory|minimum_mean_square_error|rotational_invariance,0.44212|0.47398|0.53537|0.50470|0.50860|0.49643|0.49828|0.50691|0.54860|0.50242,computer_science:0.44212|algorithm:0.47398|message_passing:0.53537|communication_channel:0.50470|performance_improvement:0.50860|oracle:0.49643|gaussian:0.49828|detection_theory:0.50691|minimum_mean_square_error:0.54860|rotational_invariance:0.50242,
2999108654,99258,2020,3,1969670978_dragan_gašević|2070496659_hendrik_drachsler|1995220988_carlos_delgado_kloos,6797|11267|11372,4,computer_science|knowledge_management|multinational_corporation|learning_analytics,0.42924|0.46050|0.46774|0.69475,computer_science:0.42924|knowledge_management:0.46050|multinational_corporation:0.46774|learning_analytics:0.69475,
2999145585,99259,2020,3,2171177506_yi_qian|2699322216_kun_wang|2136229164_joel_j._p._c._rodrigues,7743|8002|10506,7,computer_science|computer_network|energy_management|risk_analysis_(engineering)|energy_management_system|special_section|energy_service,0.43236|0.43786|0.69197|0.45847|0.56601|0.00000|0.00000,computer_science:0.43236|computer_network:0.43786|energy_management:0.69197|risk_analysis_(engineering):0.45847|energy_management_system:0.56601|special_section:0.00000|energy_service:0.00000,
